Week,Airports,Class,Passengers,Date
1989 W39,SYD-OOL,Economy,0,25-09-1989
1989 W40,SYD-OOL,Economy,0,02-10-1989
1989 W41,SYD-OOL,Economy,0,09-10-1989
1989 W42,SYD-OOL,Economy,0,16-10-1989
1989 W43,SYD-OOL,Economy,324,23-10-1989
1989 W44,SYD-OOL,Economy,0,30-10-1989
1989 W45,SYD-OOL,Economy,263,06-11-1989
1989 W46,SYD-OOL,Economy,680,13-11-1989
1989 W47,SYD-OOL,Economy,1282,20-11-1989
1989 W48,SYD-OOL,Economy,2093,27-11-1989
1989 W49,SYD-OOL,Economy,2293,04-12-1989
1989 W50,SYD-OOL,Economy,2533,11-12-1989
1989 W51,SYD-OOL,Economy,3207,18-12-1989
1989 W52,SYD-OOL,Economy,4692,25-12-1989
1990 W01,SYD-OOL,Economy,4739,01-01-1990
1990 W02,SYD-OOL,Economy,3841,08-01-1990
1990 W03,SYD-OOL,Economy,3752,15-01-1990
1990 W04,SYD-OOL,Economy,3728,22-01-1990
1990 W05,SYD-OOL,Economy,2956,29-01-1990
1990 W06,SYD-OOL,Economy,3146,05-02-1990
1990 W07,SYD-OOL,Economy,3085,12-02-1990
1990 W08,SYD-OOL,Economy,2808,19-02-1990
1990 W09,SYD-OOL,Economy,2458,26-02-1990
1990 W10,SYD-OOL,Economy,2343,05-03-1990
1990 W11,SYD-OOL,Economy,2364,12-03-1990
1990 W12,SYD-OOL,Economy,2391,19-03-1990
1990 W13,SYD-OOL,Economy,2786,26-03-1990
1990 W14,SYD-OOL,Economy,4388,02-04-1990
1990 W15,SYD-OOL,Economy,5270,09-04-1990
1990 W16,SYD-OOL,Economy,3519,16-04-1990
1990 W17,SYD-OOL,Economy,3716,23-04-1990
1990 W18,SYD-OOL,Economy,3101,30-04-1990
1990 W19,SYD-OOL,Economy,2970,07-05-1990
1990 W20,SYD-OOL,Economy,2802,14-05-1990
1990 W21,SYD-OOL,Economy,2523,21-05-1990
1990 W22,SYD-OOL,Economy,3280,28-05-1990
1990 W23,SYD-OOL,Economy,3176,04-06-1990
1990 W24,SYD-OOL,Economy,2738,11-06-1990
1990 W25,SYD-OOL,Economy,2849,18-06-1990
1990 W26,SYD-OOL,Economy,2942,25-06-1990
1990 W27,SYD-OOL,Economy,3477,02-07-1990
1990 W28,SYD-OOL,Economy,3509,09-07-1990
1990 W29,SYD-OOL,Economy,2476,16-07-1990
1990 W30,SYD-OOL,Economy,2637,23-07-1990
1990 W31,SYD-OOL,Economy,2603,30-07-1990
1990 W32,SYD-OOL,Economy,2869,06-08-1990
1990 W33,SYD-OOL,Economy,2621,13-08-1990
1990 W34,SYD-OOL,Economy,3040,20-08-1990
1990 W35,SYD-OOL,Economy,3295,27-08-1990
1990 W36,SYD-OOL,Economy,3685,03-09-1990
1990 W37,SYD-OOL,Economy,5005,10-09-1990
1990 W38,SYD-OOL,Economy,4622,17-09-1990
1990 W39,SYD-OOL,Economy,5115,24-09-1990
1990 W40,SYD-OOL,Economy,4005,01-10-1990
1990 W41,SYD-OOL,Economy,3994,08-10-1990
1990 W42,SYD-OOL,Economy,3696,15-10-1990
1990 W43,SYD-OOL,Economy,3634,22-10-1990
1990 W44,SYD-OOL,Economy,3402,29-10-1990
1990 W45,SYD-OOL,Economy,3672,05-11-1990
1990 W46,SYD-OOL,Economy,3462,12-11-1990
1990 W47,SYD-OOL,Economy,3589,19-11-1990
1990 W48,SYD-OOL,Economy,3931,26-11-1990
1990 W49,SYD-OOL,Economy,3932,03-12-1990
1990 W50,SYD-OOL,Economy,4540,10-12-1990
1990 W51,SYD-OOL,Economy,5962,17-12-1990
1990 W52,SYD-OOL,Economy,6091,24-12-1990
1991 W01,SYD-OOL,Economy,5732,31-12-1991
1991 W02,SYD-OOL,Economy,5320,07-01-1991
1991 W03,SYD-OOL,Economy,4778,14-01-1991
1991 W04,SYD-OOL,Economy,4051,21-01-1991
1991 W05,SYD-OOL,Economy,3421,28-01-1991
1991 W06,SYD-OOL,Economy,3207,04-02-1991
1991 W07,SYD-OOL,Economy,3468,11-02-1991
1991 W08,SYD-OOL,Economy,2929,18-02-1991
1991 W09,SYD-OOL,Economy,3060,25-02-1991
1991 W10,SYD-OOL,Economy,3383,04-03-1991
1991 W11,SYD-OOL,Economy,3574,11-03-1991
1991 W12,SYD-OOL,Economy,4369,18-03-1991
1991 W13,SYD-OOL,Economy,3517,25-03-1991
1991 W14,SYD-OOL,Economy,2782,01-04-1991
1991 W15,SYD-OOL,Economy,2776,08-04-1991
1991 W16,SYD-OOL,Economy,3206,15-04-1991
1991 W17,SYD-OOL,Economy,2968,22-04-1991
1991 W18,SYD-OOL,Economy,2884,29-04-1991
1991 W19,SYD-OOL,Economy,2845,06-05-1991
1991 W20,SYD-OOL,Economy,2854,13-05-1991
1991 W21,SYD-OOL,Economy,2657,20-05-1991
1991 W22,SYD-OOL,Economy,3077,27-05-1991
1991 W23,SYD-OOL,Economy,3673,03-06-1991
1991 W24,SYD-OOL,Economy,3491,10-06-1991
1991 W25,SYD-OOL,Economy,3696,17-06-1991
1991 W26,SYD-OOL,Economy,4378,24-06-1991
1991 W27,SYD-OOL,Economy,4591,01-07-1991
1991 W28,SYD-OOL,Economy,4353,08-07-1991
1991 W29,SYD-OOL,Economy,3770,15-07-1991
1991 W30,SYD-OOL,Economy,3401,22-07-1991
1991 W31,SYD-OOL,Economy,3347,29-07-1991
1991 W32,SYD-OOL,Economy,3923,05-08-1991
1991 W33,SYD-OOL,Economy,3903,12-08-1991
1991 W34,SYD-OOL,Economy,4597,19-08-1991
1991 W35,SYD-OOL,Economy,4916,26-08-1991
1991 W36,SYD-OOL,Economy,4331,02-09-1991
1991 W37,SYD-OOL,Economy,4018,09-09-1991
1991 W38,SYD-OOL,Economy,5672,16-09-1991
1991 W39,SYD-OOL,Economy,5471,23-09-1991
1991 W40,SYD-OOL,Economy,6145,30-09-1991
1991 W41,SYD-OOL,Economy,5860,07-10-1991
1991 W42,SYD-OOL,Economy,5241,14-10-1991
1991 W43,SYD-OOL,Economy,4923,21-10-1991
1991 W44,SYD-OOL,Economy,5118,28-10-1991
1991 W45,SYD-OOL,Economy,5145,04-11-1991
1991 W46,SYD-OOL,Economy,5259,11-11-1991
1991 W47,SYD-OOL,Economy,5681,18-11-1991
1991 W48,SYD-OOL,Economy,5756,25-11-1991
1991 W49,SYD-OOL,Economy,5737,02-12-1991
1991 W50,SYD-OOL,Economy,6104,09-12-1991
1991 W51,SYD-OOL,Economy,7120,16-12-1991
1991 W52,SYD-OOL,Economy,7573,23-12-1991
1992 W01,SYD-OOL,Economy,6971,30-12-1992
1992 W02,SYD-OOL,Economy,5679,06-01-1992
1992 W03,SYD-OOL,Economy,5521,13-01-1992
1992 W04,SYD-OOL,Economy,4052,20-01-1992
1992 W05,SYD-OOL,Economy,4649,27-01-1992
1992 W06,SYD-OOL,Economy,4246,03-02-1992
1992 W07,SYD-OOL,Economy,3930,10-02-1992
1992 W08,SYD-OOL,Economy,3952,17-02-1992
1992 W09,SYD-OOL,Economy,3714,24-02-1992
1992 W10,SYD-OOL,Economy,3816,02-03-1992
1992 W11,SYD-OOL,Economy,3868,09-03-1992
1992 W12,SYD-OOL,Economy,3738,16-03-1992
1992 W13,SYD-OOL,Economy,3158,23-03-1992
1992 W14,SYD-OOL,Economy,4147,30-03-1992
1992 W15,SYD-OOL,Economy,4595,06-04-1992
1992 W16,SYD-OOL,Economy,4061,13-04-1992
1992 W17,SYD-OOL,Economy,3734,20-04-1992
1992 W18,SYD-OOL,Economy,3646,27-04-1992
1992 W19,SYD-OOL,Economy,4760,04-05-1992
1992 W20,SYD-OOL,Economy,4444,11-05-1992
1992 W21,SYD-OOL,Economy,4027,18-05-1992
1992 W22,SYD-OOL,Economy,4088,25-05-1992
1992 W23,SYD-OOL,Economy,4360,01-06-1992
1992 W24,SYD-OOL,Economy,4121,08-06-1992
1992 W25,SYD-OOL,Economy,4776,15-06-1992
1992 W26,SYD-OOL,Economy,4914,22-06-1992
1992 W27,SYD-OOL,Economy,5383,29-06-1992
1992 W28,SYD-OOL,Economy,5556,06-07-1992
1992 W29,SYD-OOL,Economy,5454,13-07-1992
1992 W30,SYD-OOL,Economy,4563,20-07-1992
1992 W31,SYD-OOL,Economy,4986,27-07-1992
1992 W32,SYD-OOL,Economy,5054,03-08-1992
1992 W33,SYD-OOL,Economy,5171,10-08-1992
1992 W34,SYD-OOL,Economy,5874,17-08-1992
1992 W35,SYD-OOL,Economy,5282,24-08-1992
1992 W36,SYD-OOL,Economy,5519,31-08-1992
1992 W37,SYD-OOL,Economy,6086,07-09-1992
1992 W38,SYD-OOL,Economy,5824,14-09-1992
1992 W39,SYD-OOL,Economy,6960,21-09-1992
1992 W40,SYD-OOL,Economy,6817,28-09-1992
1992 W41,SYD-OOL,Economy,6001,05-10-1992
1992 W42,SYD-OOL,Economy,4733,12-10-1992
1992 W43,SYD-OOL,Economy,5740,19-10-1992
1992 W44,SYD-OOL,Economy,5844,26-10-1992
1992 W45,SYD-OOL,Economy,6155,02-11-1992
1992 W46,SYD-OOL,Economy,5926,09-11-1992
1992 W47,SYD-OOL,Economy,6334,16-11-1992
1987 W26,SYD-OOL,First,163,22-06-1987
1987 W27,SYD-OOL,First,159,29-06-1987
1987 W28,SYD-OOL,First,181,06-07-1987
1987 W29,SYD-OOL,First,163,13-07-1987
1987 W30,SYD-OOL,First,106,20-07-1987
1987 W31,SYD-OOL,First,137,27-07-1987
1987 W32,SYD-OOL,First,192,03-08-1987
1987 W33,SYD-OOL,First,168,10-08-1987
1987 W34,SYD-OOL,First,203,17-08-1987
1987 W35,SYD-OOL,First,176,24-08-1987
1987 W36,SYD-OOL,First,168,31-08-1987
1987 W37,SYD-OOL,First,211,07-09-1987
1987 W39,SYD-OOL,First,285,21-09-1987
1987 W40,SYD-OOL,First,229,28-09-1987
1987 W41,SYD-OOL,First,193,05-10-1987
1987 W42,SYD-OOL,First,229,12-10-1987
1987 W43,SYD-OOL,First,240,19-10-1987
1987 W44,SYD-OOL,First,209,26-10-1987
1987 W45,SYD-OOL,First,161,02-11-1987
1987 W46,SYD-OOL,First,181,09-11-1987
1987 W47,SYD-OOL,First,209,16-11-1987
1987 W48,SYD-OOL,First,199,23-11-1987
1987 W49,SYD-OOL,First,207,30-11-1987
1987 W50,SYD-OOL,First,195,07-12-1987
1987 W51,SYD-OOL,First,221,14-12-1987
1987 W52,SYD-OOL,First,242,21-12-1987
1987 W53,SYD-OOL,First,373,28-12-1987
1988 W01,SYD-OOL,First,361,04-01-1988
1988 W02,SYD-OOL,First,220,11-01-1988
1988 W03,SYD-OOL,First,216,18-01-1988
1988 W04,SYD-OOL,First,188,25-01-1988
1988 W05,SYD-OOL,First,219,01-02-1988
1988 W06,SYD-OOL,First,183,08-02-1988
1988 W07,SYD-OOL,First,165,15-02-1988
1988 W08,SYD-OOL,First,214,22-02-1988
1988 W09,SYD-OOL,First,176,29-02-1988
1988 W10,SYD-OOL,First,171,07-03-1988
1988 W11,SYD-OOL,First,183,14-03-1988
1988 W12,SYD-OOL,First,292,21-03-1988
1988 W13,SYD-OOL,First,241,28-03-1988
1988 W14,SYD-OOL,First,154,04-04-1988
1988 W15,SYD-OOL,First,218,11-04-1988
1988 W16,SYD-OOL,First,150,18-04-1988
1988 W17,SYD-OOL,First,245,25-04-1988
1988 W18,SYD-OOL,First,143,02-05-1988
1988 W19,SYD-OOL,First,155,09-05-1988
1988 W20,SYD-OOL,First,171,16-05-1988
1988 W21,SYD-OOL,First,177,23-05-1988
1988 W22,SYD-OOL,First,208,30-05-1988
1988 W23,SYD-OOL,First,225,06-06-1988
1988 W24,SYD-OOL,First,172,13-06-1988
1988 W25,SYD-OOL,First,185,20-06-1988
1988 W26,SYD-OOL,First,233,27-06-1988
1988 W27,SYD-OOL,First,245,04-07-1988
1988 W28,SYD-OOL,First,227,11-07-1988
1988 W29,SYD-OOL,First,271,18-07-1988
1988 W30,SYD-OOL,First,196,25-07-1988
1988 W31,SYD-OOL,First,240,01-08-1988
1988 W32,SYD-OOL,First,168,08-08-1988
1988 W33,SYD-OOL,First,221,15-08-1988
1988 W34,SYD-OOL,First,210,22-08-1988
1988 W35,SYD-OOL,First,200,29-08-1988
1988 W36,SYD-OOL,First,224,05-09-1988
1988 W37,SYD-OOL,First,217,12-09-1988
1988 W38,SYD-OOL,First,202,19-09-1988
1988 W39,SYD-OOL,First,171,26-09-1988
1988 W40,SYD-OOL,First,205,03-10-1988
1988 W41,SYD-OOL,First,182,10-10-1988
1988 W42,SYD-OOL,First,198,17-10-1988
1988 W43,SYD-OOL,First,204,24-10-1988
1988 W44,SYD-OOL,First,300,31-10-1988
1988 W45,SYD-OOL,First,235,07-11-1988
1988 W46,SYD-OOL,First,326,14-11-1988
1988 W47,SYD-OOL,First,262,21-11-1988
1988 W48,SYD-OOL,First,313,28-11-1988
1988 W49,SYD-OOL,First,201,05-12-1988
1988 W50,SYD-OOL,First,202,12-12-1988
1988 W51,SYD-OOL,First,219,19-12-1988
1988 W52,SYD-OOL,First,316,26-12-1988
1989 W01,SYD-OOL,First,302,02-01-1989
1989 W02,SYD-OOL,First,334,09-01-1989
1989 W03,SYD-OOL,First,254,16-01-1989
1989 W04,SYD-OOL,First,174,23-01-1989
1989 W05,SYD-OOL,First,196,30-01-1989
1989 W06,SYD-OOL,First,246,06-02-1989
1989 W07,SYD-OOL,First,193,13-02-1989
1989 W08,SYD-OOL,First,203,20-02-1989
1989 W09,SYD-OOL,First,197,27-02-1989
1989 W10,SYD-OOL,First,193,06-03-1989
1989 W11,SYD-OOL,First,239,13-03-1989
1989 W12,SYD-OOL,First,211,20-03-1989
1989 W13,SYD-OOL,First,206,27-03-1989
1989 W14,SYD-OOL,First,231,03-04-1989
1989 W15,SYD-OOL,First,191,10-04-1989
1989 W16,SYD-OOL,First,254,17-04-1989
1989 W17,SYD-OOL,First,291,24-04-1989
1989 W18,SYD-OOL,First,197,01-05-1989
1989 W19,SYD-OOL,First,223,08-05-1989
1989 W20,SYD-OOL,First,182,15-05-1989
1989 W21,SYD-OOL,First,187,22-05-1989
1989 W22,SYD-OOL,First,233,29-05-1989
1989 W23,SYD-OOL,First,274,05-06-1989
1989 W24,SYD-OOL,First,199,12-06-1989
1989 W25,SYD-OOL,First,199,19-06-1989
1989 W26,SYD-OOL,First,233,26-06-1989
1989 W27,SYD-OOL,First,186,03-07-1989
1989 W28,SYD-OOL,First,170,10-07-1989
1989 W29,SYD-OOL,First,155,17-07-1989
1989 W30,SYD-OOL,First,146,24-07-1989
1989 W31,SYD-OOL,First,146,31-07-1989
1989 W32,SYD-OOL,First,131,07-08-1989
1989 W33,SYD-OOL,First,58,14-08-1989
1989 W34,SYD-OOL,First,0,21-08-1989
1989 W35,SYD-OOL,First,0,28-08-1989
1989 W36,SYD-OOL,First,0,04-09-1989
1989 W37,SYD-OOL,First,0,11-09-1989
1989 W38,SYD-OOL,First,0,18-09-1989
1989 W39,SYD-OOL,First,0,25-09-1989
1989 W40,SYD-OOL,First,0,02-10-1989
1989 W41,SYD-OOL,First,0,09-10-1989
1989 W42,SYD-OOL,First,0,16-10-1989
1989 W43,SYD-OOL,First,18,23-10-1989
1989 W44,SYD-OOL,First,0,30-10-1989
1989 W45,SYD-OOL,First,4,06-11-1989
1989 W46,SYD-OOL,First,41,13-11-1989
1989 W47,SYD-OOL,First,10,20-11-1989
1989 W48,SYD-OOL,First,31,27-11-1989
1989 W49,SYD-OOL,First,36,04-12-1989
1989 W50,SYD-OOL,First,36,11-12-1989
1989 W51,SYD-OOL,First,59,18-12-1989
1989 W52,SYD-OOL,First,24,25-12-1989
1990 W01,SYD-OOL,First,40,01-01-1990
1990 W02,SYD-OOL,First,50,08-01-1990
1990 W03,SYD-OOL,First,103,15-01-1990
1990 W04,SYD-OOL,First,113,22-01-1990
1990 W05,SYD-OOL,First,109,29-01-1990
1990 W06,SYD-OOL,First,98,05-02-1990
1990 W07,SYD-OOL,First,98,12-02-1990
1990 W08,SYD-OOL,First,131,19-02-1990
1990 W09,SYD-OOL,First,107,26-02-1990
1990 W10,SYD-OOL,First,126,05-03-1990
1990 W11,SYD-OOL,First,95,12-03-1990
1990 W12,SYD-OOL,First,111,19-03-1990
1990 W13,SYD-OOL,First,150,26-03-1990
1990 W14,SYD-OOL,First,176,02-04-1990
1990 W15,SYD-OOL,First,248,09-04-1990
1990 W16,SYD-OOL,First,148,16-04-1990
1990 W17,SYD-OOL,First,182,23-04-1990
1990 W18,SYD-OOL,First,185,30-04-1990
1990 W19,SYD-OOL,First,159,07-05-1990
1990 W20,SYD-OOL,First,130,14-05-1990
1990 W21,SYD-OOL,First,101,21-05-1990
1990 W22,SYD-OOL,First,196,28-05-1990
1990 W23,SYD-OOL,First,175,04-06-1990
1990 W24,SYD-OOL,First,130,11-06-1990
1990 W25,SYD-OOL,First,132,18-06-1990
1990 W26,SYD-OOL,First,98,25-06-1990
1990 W27,SYD-OOL,First,154,02-07-1990
1990 W28,SYD-OOL,First,172,09-07-1990
1990 W29,SYD-OOL,First,109,16-07-1990
1990 W30,SYD-OOL,First,107,23-07-1990
1990 W31,SYD-OOL,First,89,30-07-1990
1990 W32,SYD-OOL,First,111,06-08-1990
1990 W33,SYD-OOL,First,88,13-08-1990
1990 W34,SYD-OOL,First,97,20-08-1990
1990 W35,SYD-OOL,First,102,27-08-1990
1990 W36,SYD-OOL,First,100,03-09-1990
1990 W37,SYD-OOL,First,121,10-09-1990
1990 W38,SYD-OOL,First,145,17-09-1990
1990 W39,SYD-OOL,First,164,24-09-1990
1990 W40,SYD-OOL,First,149,01-10-1990
1990 W41,SYD-OOL,First,126,08-10-1990
1990 W42,SYD-OOL,First,159,15-10-1990
1990 W43,SYD-OOL,First,113,22-10-1990
1990 W44,SYD-OOL,First,161,29-10-1990
1990 W45,SYD-OOL,First,140,05-11-1990
1990 W46,SYD-OOL,First,148,12-11-1990
1990 W47,SYD-OOL,First,159,19-11-1990
1990 W48,SYD-OOL,First,69,26-11-1990
1990 W49,SYD-OOL,First,64,03-12-1990
1990 W50,SYD-OOL,First,114,10-12-1990
1990 W51,SYD-OOL,First,132,17-12-1990
1990 W52,SYD-OOL,First,111,24-12-1990
1991 W01,SYD-OOL,First,143,31-12-1991
1991 W02,SYD-OOL,First,152,07-01-1991
1991 W03,SYD-OOL,First,100,14-01-1991
1991 W04,SYD-OOL,First,86,21-01-1991
1991 W05,SYD-OOL,First,96,28-01-1991
1991 W06,SYD-OOL,First,117,04-02-1991
1991 W07,SYD-OOL,First,129,11-02-1991
1991 W08,SYD-OOL,First,143,18-02-1991
1991 W09,SYD-OOL,First,70,25-02-1991
1991 W10,SYD-OOL,First,133,04-03-1991
1991 W11,SYD-OOL,First,138,11-03-1991
1991 W12,SYD-OOL,First,105,18-03-1991
1991 W13,SYD-OOL,First,65,25-03-1991
1991 W14,SYD-OOL,First,99,01-04-1991
1991 W15,SYD-OOL,First,76,08-04-1991
1991 W16,SYD-OOL,First,101,15-04-1991
1991 W17,SYD-OOL,First,104,22-04-1991
1991 W18,SYD-OOL,First,69,29-04-1991
1991 W19,SYD-OOL,First,74,06-05-1991
1991 W20,SYD-OOL,First,83,13-05-1991
1991 W21,SYD-OOL,First,80,20-05-1991
1991 W22,SYD-OOL,First,121,27-05-1991
1991 W23,SYD-OOL,First,87,03-06-1991
1991 W24,SYD-OOL,First,76,10-06-1991
1991 W25,SYD-OOL,First,69,17-06-1991
1991 W26,SYD-OOL,First,74,24-06-1991
1991 W27,SYD-OOL,First,76,01-07-1991
1991 W28,SYD-OOL,First,80,08-07-1991
1991 W29,SYD-OOL,First,62,15-07-1991
1991 W30,SYD-OOL,First,71,22-07-1991
1991 W31,SYD-OOL,First,62,29-07-1991
1991 W32,SYD-OOL,First,72,05-08-1991
1991 W33,SYD-OOL,First,43,12-08-1991
1991 W34,SYD-OOL,First,72,19-08-1991
1991 W35,SYD-OOL,First,71,26-08-1991
1991 W36,SYD-OOL,First,54,02-09-1991
1991 W37,SYD-OOL,First,97,09-09-1991
1991 W38,SYD-OOL,First,73,16-09-1991
1991 W39,SYD-OOL,First,117,23-09-1991
1991 W40,SYD-OOL,First,75,30-09-1991
1991 W41,SYD-OOL,First,83,07-10-1991
1991 W42,SYD-OOL,First,66,14-10-1991
1991 W43,SYD-OOL,First,108,21-10-1991
1991 W44,SYD-OOL,First,124,28-10-1991
1991 W45,SYD-OOL,First,102,04-11-1991
1991 W46,SYD-OOL,First,92,11-11-1991
1991 W47,SYD-OOL,First,79,18-11-1991
1991 W48,SYD-OOL,First,68,25-11-1991
1991 W49,SYD-OOL,First,109,02-12-1991
1991 W50,SYD-OOL,First,49,09-12-1991
1991 W51,SYD-OOL,First,88,16-12-1991
1991 W52,SYD-OOL,First,95,23-12-1991
1992 W01,SYD-OOL,First,110,30-12-1992
1992 W02,SYD-OOL,First,101,06-01-1992
1992 W03,SYD-OOL,First,61,13-01-1992
1992 W04,SYD-OOL,First,65,20-01-1992
1992 W05,SYD-OOL,First,195,27-01-1992
1992 W06,SYD-OOL,First,206,03-02-1992
1992 W07,SYD-OOL,First,156,10-02-1992
1992 W08,SYD-OOL,First,170,17-02-1992
1992 W09,SYD-OOL,First,244,24-02-1992
1992 W10,SYD-OOL,First,268,02-03-1992
1992 W11,SYD-OOL,First,294,09-03-1992
1992 W12,SYD-OOL,First,270,16-03-1992
1992 W13,SYD-OOL,First,178,23-03-1992
1992 W14,SYD-OOL,First,247,30-03-1992
1992 W15,SYD-OOL,First,234,06-04-1992
1992 W16,SYD-OOL,First,232,13-04-1992
1992 W17,SYD-OOL,First,193,20-04-1992
1992 W18,SYD-OOL,First,190,27-04-1992
1992 W19,SYD-OOL,First,295,04-05-1992
1992 W20,SYD-OOL,First,286,11-05-1992
1992 W21,SYD-OOL,First,210,18-05-1992
1992 W22,SYD-OOL,First,207,25-05-1992
1992 W23,SYD-OOL,First,170,01-06-1992
1992 W24,SYD-OOL,First,148,08-06-1992
1992 W25,SYD-OOL,First,140,15-06-1992
1992 W26,SYD-OOL,First,125,22-06-1992
1992 W27,SYD-OOL,First,169,29-06-1992
1992 W28,SYD-OOL,First,188,06-07-1992
1992 W29,SYD-OOL,First,157,13-07-1992
1992 W30,SYD-OOL,First,108,20-07-1992
1992 W31,SYD-OOL,First,147,27-07-1992
1992 W32,SYD-OOL,First,158,03-08-1992
1992 W33,SYD-OOL,First,120,10-08-1992
1992 W34,SYD-OOL,First,146,17-08-1992
1992 W35,SYD-OOL,First,142,24-08-1992
1992 W36,SYD-OOL,First,144,31-08-1992
1992 W37,SYD-OOL,First,141,07-09-1992
1992 W38,SYD-OOL,First,156,14-09-1992
1992 W39,SYD-OOL,First,197,21-09-1992
1992 W40,SYD-OOL,First,186,28-09-1992
1992 W41,SYD-OOL,First,150,05-10-1992
1992 W42,SYD-OOL,First,119,12-10-1992
1992 W43,SYD-OOL,First,156,19-10-1992
1992 W44,SYD-OOL,First,198,26-10-1992
1992 W45,SYD-OOL,First,169,02-11-1992
1992 W46,SYD-OOL,First,210,09-11-1992
1992 W47,SYD-OOL,First,168,16-11-1992
1989 W28,SYD-PER,Business,240,10-07-1989
1989 W29,SYD-PER,Business,371,17-07-1989
1989 W30,SYD-PER,Business,324,24-07-1989
1989 W31,SYD-PER,Business,430,31-07-1989
1989 W32,SYD-PER,Business,287,07-08-1989
1989 W33,SYD-PER,Business,180,14-08-1989
1989 W34,SYD-PER,Business,0,21-08-1989
1989 W35,SYD-PER,Business,0,28-08-1989
1989 W36,SYD-PER,Business,0,04-09-1989
1989 W37,SYD-PER,Business,0,11-09-1989
1989 W38,SYD-PER,Business,0,18-09-1989
1989 W39,SYD-PER,Business,0,25-09-1989
1989 W40,SYD-PER,Business,0,02-10-1989
1989 W41,SYD-PER,Business,0,09-10-1989
1989 W42,SYD-PER,Business,0,16-10-1989
1989 W43,SYD-PER,Business,0,23-10-1989
1989 W44,SYD-PER,Business,0,30-10-1989
1989 W45,SYD-PER,Business,0,06-11-1989
1989 W46,SYD-PER,Business,0,13-11-1989
1989 W47,SYD-PER,Business,0,20-11-1989
1989 W48,SYD-PER,Business,0,27-11-1989
1989 W49,SYD-PER,Business,0,04-12-1989
1989 W50,SYD-PER,Business,0,11-12-1989
1989 W51,SYD-PER,Business,0,18-12-1989
1989 W52,SYD-PER,Business,0,25-12-1989
1990 W02,SYD-PER,Business,67,08-01-1990
1990 W03,SYD-PER,Business,272,15-01-1990
1990 W04,SYD-PER,Business,249,22-01-1990
1990 W05,SYD-PER,Business,324,29-01-1990
1990 W06,SYD-PER,Business,438,05-02-1990
1990 W07,SYD-PER,Business,505,12-02-1990
1990 W08,SYD-PER,Business,455,19-02-1990
1990 W09,SYD-PER,Business,517,26-02-1990
1990 W10,SYD-PER,Business,477,05-03-1990
1990 W11,SYD-PER,Business,469,12-03-1990
1990 W12,SYD-PER,Business,435,19-03-1990
1990 W13,SYD-PER,Business,401,26-03-1990
1990 W14,SYD-PER,Business,333,02-04-1990
1990 W15,SYD-PER,Business,224,09-04-1990
1990 W16,SYD-PER,Business,245,16-04-1990
1990 W17,SYD-PER,Business,394,23-04-1990
1990 W18,SYD-PER,Business,347,30-04-1990
1990 W19,SYD-PER,Business,340,07-05-1990
1990 W20,SYD-PER,Business,336,14-05-1990
1990 W21,SYD-PER,Business,353,21-05-1990
1990 W22,SYD-PER,Business,310,28-05-1990
1990 W23,SYD-PER,Business,233,04-06-1990
1990 W24,SYD-PER,Business,371,11-06-1990
1990 W25,SYD-PER,Business,272,18-06-1990
1990 W26,SYD-PER,Business,327,25-06-1990
1990 W27,SYD-PER,Business,260,02-07-1990
1990 W28,SYD-PER,Business,302,09-07-1990
1990 W29,SYD-PER,Business,365,16-07-1990
1990 W30,SYD-PER,Business,306,23-07-1990
1990 W31,SYD-PER,Business,349,30-07-1990
1990 W32,SYD-PER,Business,326,06-08-1990
1990 W33,SYD-PER,Business,356,13-08-1990
1990 W34,SYD-PER,Business,318,20-08-1990
1990 W35,SYD-PER,Business,310,27-08-1990
1990 W36,SYD-PER,Business,341,03-09-1990
1990 W37,SYD-PER,Business,327,10-09-1990
1990 W38,SYD-PER,Business,274,17-09-1990
1990 W39,SYD-PER,Business,305,24-09-1990
1990 W40,SYD-PER,Business,402,01-10-1990
1990 W41,SYD-PER,Business,461,08-10-1990
1990 W42,SYD-PER,Business,405,15-10-1990
1990 W43,SYD-PER,Business,379,22-10-1990
1990 W44,SYD-PER,Business,364,29-10-1990
1990 W45,SYD-PER,Business,414,05-11-1990
1990 W46,SYD-PER,Business,464,12-11-1990
1990 W47,SYD-PER,Business,397,19-11-1990
1990 W48,SYD-PER,Business,409,26-11-1990
1990 W49,SYD-PER,Business,334,03-12-1990
1990 W50,SYD-PER,Business,283,10-12-1990
1990 W51,SYD-PER,Business,75,17-12-1990
1990 W52,SYD-PER,Business,152,24-12-1990
1991 W01,SYD-PER,Business,172,31-12-1991
1991 W02,SYD-PER,Business,285,07-01-1991
1991 W03,SYD-PER,Business,127,14-01-1991
1991 W04,SYD-PER,Business,247,21-01-1991
1991 W05,SYD-PER,Business,309,28-01-1991
1991 W06,SYD-PER,Business,323,04-02-1991
1991 W07,SYD-PER,Business,283,11-02-1991
1991 W08,SYD-PER,Business,432,18-02-1991
1991 W09,SYD-PER,Business,328,25-02-1991
1991 W10,SYD-PER,Business,389,04-03-1991
1991 W11,SYD-PER,Business,470,11-03-1991
1991 W12,SYD-PER,Business,294,18-03-1991
1991 W13,SYD-PER,Business,319,25-03-1991
1991 W14,SYD-PER,Business,447,01-04-1991
1991 W15,SYD-PER,Business,472,08-04-1991
1991 W16,SYD-PER,Business,355,15-04-1991
